,year,event_date,event_type,actor1,country,latitude,longitude,fatalities,location,data,month,iso
5582,2017,11 September 2017,Violence against civilians,Military Forces of Nigeria (2015-),Nigeria,4.9419,7.2597,45,Asa,2017-09-11,9,NGA
5583,2017,11 September 2017,Violence against civilians,Military Forces of Nigeria (2015-),Nigeria,5.5263,7.4896,45,Umuahia,2017-09-11,9,NGA
5584,2017,11 September 2017,Violence against civilians,Military Forces of Nigeria (2015-),Nigeria,5.1066,7.3667,45,Aba,2017-09-11,9,NGA
5585,2017,10 September 2017,Riots,Rioters (Nigeria),Nigeria,6.4426,7.5022,0,Enugu,2017-09-10,9,NGA
5586,2017,10 September 2017,Protests,Protesters (Nigeria),Nigeria,6.4531,3.3958,0,Lagos,2017-09-10,9,NGA
5587,2017,10 September 2017,Battles,Military Forces of Nigeria (2015-),Nigeria,5.5263,7.4896,15,Umuahia,2017-09-10,9,NGA
5588,2017,10 September 2017,Strategic developments,Islamist Militia (Mali),Mali,14.222000000000001,-4.496,0,Kouakourou,2017-09-10,9,MLI
5589,2017,10 September 2017,Explosions/Remote violence,Military Forces of Nigeria (2015-),Nigeria,11.25,13.4167,0,Sambisa Forest Reserve,2017-09-10,9,NGA
5590,2017,10 September 2017,Battles,Ugbonla Communal Militia (Nigeria),Nigeria,6.1526,4.7946,0,Ugbo,2017-09-10,9,NGA
5591,2017,10 September 2017,Battles,Military Forces of Nigeria (2015-),Nigeria,11.4667,13.7667,10,Ngurosoye,2017-09-10,9,NGA
5592,2017,10 September 2017,Violence against civilians,Unidentified Armed Group (Mali),Mali,18.44,1.41,1,Kidal,2017-09-10,9,MLI
5593,2017,09 September 2017,Battles,Ugbonla Communal Militia (Nigeria),Nigeria,6.1526,4.7946,1,Ugbo,2017-09-09,9,NGA
5594,2017,09 September 2017,Explosions/Remote violence,Unidentified Armed Group (Mali),Mali,20.2581,0.9905,0,Tessalit,2017-09-09,9,MLI
5595,2017,09 September 2017,Explosions/Remote violence,Military Forces of Nigeria (2015-),Nigeria,11.25,13.4167,0,Sambisa Forest Reserve,2017-09-09,9,NGA
5596,2017,08 September 2017,Battles,Unidentified Armed Group (Nigeria),Nigeria,11.2689,11.9994,2,Buni Yadi,2017-09-08,9,NGA
5597,2017,08 September 2017,Explosions/Remote violence,Boko Haram - Wilayat Gharb Ifriqiyyah,Nigeria,11.8731,13.2505,2,Muna Garage Camp,2017-09-08,9,NGA
5598,2017,08 September 2017,Battles,Military Forces of France,Mali,14.6762,-1.9513,2,Mondoro,2017-09-08,9,MLI
5599,2017,08 September 2017,Violence against civilians,Boko Haram - Wilayat Gharb Ifriqiyyah,Nigeria,12.3377,14.1805,7,Ngala,2017-09-08,9,NGA
5600,2017,08 September 2017,Explosions/Remote violence,Unidentified Armed Group (Mali),Mali,18.44,1.41,0,Kidal,2017-09-08,9,MLI
5601,2017,07 September 2017,Violence against civilians,Unidentified Armed Group (Nigeria),Nigeria,5.0014,6.8741,0,Isiokpo,2017-09-07,9,NGA
5602,2017,07 September 2017,Violence against civilians,Fulani Ethnic Militia (Nigeria),Nigeria,9.85,8.7333,19,Miango,2017-09-07,9,NGA
5603,2017,07 September 2017,Protests,Protesters (Senegal),Senegal,14.6667,-17.4441,0,Dakar,2017-09-07,9,SEN
5604,2017,07 September 2017,Violence against civilians,Boko Haram - Wilayat Gharb Ifriqiyyah,Nigeria,11.8464,13.1603,2,Maiduguri,2017-09-07,9,NGA
5605,2017,07 September 2017,Explosions/Remote violence,Military Forces of Nigeria (2015-),Nigeria,12.6786,13.6079,10,Monguno,2017-09-07,9,NGA
5606,2017,07 September 2017,Explosions/Remote violence,Military Forces of Nigeria (2015-),Nigeria,11.25,13.4167,0,Sambisa Forest Reserve,2017-09-07,9,NGA
5607,2017,06 September 2017,Battles,Unidentified Armed Group (Mali),Mali,15.9182,2.4022,1,Menaka,2017-09-06,9,MLI
5608,2017,06 September 2017,Violence against civilians,Boko Haram - Wilayat Gharb Ifriqiyyah,Nigeria,11.8464,13.1603,3,Maiduguri,2017-09-06,9,NGA
5609,2017,06 September 2017,Violence against civilians,Boko Haram - Wilayat Gharb Ifriqiyyah,Nigeria,11.8464,13.1603,3,Maiduguri,2017-09-06,9,NGA
5610,2017,06 September 2017,Explosions/Remote violence,Military Forces of Nigeria (2015-),Nigeria,11.25,13.4167,0,Sambisa Forest Reserve,2017-09-06,9,NGA
5611,2017,05 September 2017,Riots,Rioters (Nigeria),Nigeria,9.95,9.8167,1,Doka,2017-09-05,9,NGA
5612,2017,05 September 2017,Explosions/Remote violence,Unidentified Armed Group (Mali),Mali,19.4695,0.856,2,Aguelhok,2017-09-05,9,MLI
5613,2017,04 September 2017,Riots,JNIM: Group for Support of Islam and Muslims,Mali,14.2223,-4.4959,0,Kouakourou,2017-09-04,9,MLI
5614,2017,04 September 2017,Riots,Rioters (Nigeria),Nigeria,5.5263,7.4896,0,Umuahia,2017-09-04,9,NGA
5615,2017,04 September 2017,Battles,Police Forces of Nigeria (2015-),Nigeria,4.7978,6.3754,1,Kala Kolo,2017-09-04,9,NGA
5616,2017,04 September 2017,Battles,Military Forces of Nigeria (2015-),Nigeria,11.6621,14.0201,10,Banki,2017-09-04,9,NGA
5617,2017,04 September 2017,Violence against civilians,JNIM: Group for Support of Islam and Muslims,Mali,14.0777,-4.9844,0,Mamba,2017-09-04,9,MLI
5618,2017,04 September 2017,Violence against civilians,Boko Haram - Wilayat Gharb Ifriqiyyah,Nigeria,11.8464,13.1603,4,Maiduguri,2017-09-04,9,NGA
5619,2017,04 September 2017,Violence against civilians,Unidentified Armed Group (Mali),Mali,15.4729,0.6941,0,Tassiga,2017-09-04,9,MLI
5620,2017,03 September 2017,Riots,Rioters (Nigeria),Nigeria,7.7667,4.5667,0,Oshogbo,2017-09-03,9,NGA
5621,2017,03 September 2017,Violence against civilians,Police Forces of Nigeria (2015-),Nigeria,7.7667,4.5667,1,Oshogbo,2017-09-03,9,NGA
5622,2017,02 September 2017,Riots,Police Forces of Nigeria (2015-),Nigeria,5.5167,5.75,0,Warri,2017-09-02,9,NGA
5623,2017,02 September 2017,Violence against civilians,Fulani Ethnic Militia (Nigeria),Nigeria,5.9937,5.8995,1,Oben,2017-09-02,9,NGA
5624,2017,02 September 2017,Violence against civilians,Boko Haram - Wilayat Gharb Ifriqiyyah,Nigeria,11.155999999999999,12.7576,4,Damboa,2017-09-02,9,NGA
5625,2017,02 September 2017,Violence against civilians,Unidentified Armed Group (Nigeria),Nigeria,4.8735,5.476,0,New Amatu,2017-09-02,9,NGA
5626,2017,02 September 2017,Explosions/Remote violence,Unidentified Armed Group (Mali),Mali,17.9808,-0.1022,0,Tabankort,2017-09-02,9,MLI
5627,2017,01 September 2017,Battles,Military Forces of Nigeria (2015-),Nigeria,11.3334,13.5417,3,Alafa,2017-09-01,9,NGA
5628,2017,01 September 2017,Protests,Protesters (Nigeria),Nigeria,6.5048,4.7839,0,Okitipupa,2017-09-01,9,NGA
5629,2017,01 September 2017,Violence against civilians,Boko Haram - Wilayat Gharb Ifriqiyyah,Nigeria,11.6621,14.0201,11,Banki,2017-09-01,9,NGA
5630,2017,01 September 2017,Violence against civilians,Military Forces of Nigeria (2015-),Nigeria,4.8180000000000005,5.5176,0,Bilabri,2017-09-01,9,NGA
5631,2017,01 September 2017,Violence against civilians,Military Forces of Nigeria (2015-),Nigeria,4.8394,5.5459,0,Letugbene,2017-09-01,9,NGA
5632,2017,01 September 2017,Explosions/Remote violence,Military Forces of Nigeria (2015-),Nigeria,11.25,13.4167,100,Sambisa Forest Reserve,2017-09-01,9,NGA
5633,2017,31 August 2017,Battles,Military Forces of Nigeria (2015-),Nigeria,11.8464,13.1603,15,Maiduguri,2017-08-31,8,NGA
5634,2017,31 August 2017,Protests,Protesters (Nigeria),Nigeria,4.9247,6.2642,0,Yenagoa,2017-08-31,8,NGA
5635,2017,31 August 2017,Battles,Unidentified Armed Group (Mali),Mali,15.8196,-1.2911,2,Gossi,2017-08-31,8,MLI
5636,2017,31 August 2017,Strategic developments,Military Forces of Nigeria (2015-),Nigeria,11.9702,8.5044,0,Kano,2017-08-31,8,NGA
5637,2017,31 August 2017,Violence against civilians,Boko Haram - Wilayat Gharb Ifriqiyyah,Nigeria,11.155999999999999,12.7576,17,Damboa,2017-08-31,8,NGA
5638,2017,30 August 2017,Battles,Unidentified Armed Group (Ghana),Nigeria,5.4833,7.0304,0,Owerri,2017-08-30,8,NGA
5639,2017,30 August 2017,Riots,Rioters (Nigeria),Nigeria,6.3163,8.1169,0,Abakaliki,2017-08-30,8,NGA
5640,2017,30 August 2017,Battles,Unidentified Armed Group (Mali),Mali,16.7705,-3.0056,0,Timbuktu,2017-08-30,8,MLI
5641,2017,30 August 2017,Riots,Rioters (Nigeria),Nigeria,7.1962,5.5868,0,Owo,2017-08-30,8,NGA
5642,2017,30 August 2017,Riots,Rioters (Nigeria),Nigeria,6.5263,3.3571,1,Mushin,2017-08-30,8,NGA
5643,2017,30 August 2017,Riots,Rioters (Nigeria),Nigeria,6.3163,8.1169,0,Abakaliki,2017-08-30,8,NGA
5644,2017,30 August 2017,Explosions/Remote violence,Unidentified Armed Group (Senegal),Senegal,12.9631,-16.1819,0,Sindian,2017-08-30,8,SEN
5645,2017,29 August 2017,Riots,Rioters (Nigeria),Nigeria,11.8464,13.1603,0,Maiduguri,2017-08-29,8,NGA
5646,2017,29 August 2017,Protests,Protesters (Nigeria),Nigeria,10.3134,9.8433,0,Bauchi,2017-08-29,8,NGA
5647,2017,29 August 2017,Protests,Protesters (Nigeria),Nigeria,9.0833,7.5333,0,Abuja,2017-08-29,8,NGA
5648,2017,29 August 2017,Protests,Protesters (Nigeria),Nigeria,5.5263,7.4896,0,Umuahia,2017-08-29,8,NGA
5649,2017,29 August 2017,Protests,Protesters (Nigeria),Nigeria,10.3134,9.8433,0,Bauchi,2017-08-29,8,NGA
5650,2017,28 August 2017,Violence against civilians,Unidentified Armed Group (Nigeria),Nigeria,4.8816,6.8625,0,Emohua,2017-08-28,8,NGA
5651,2017,28 August 2017,Protests,Protesters (Nigeria),Nigeria,9.0833,7.5333,0,Abuja,2017-08-28,8,NGA
5652,2017,28 August 2017,Battles,Military Forces of Nigeria (2015-),Nigeria,4.8394,5.5459,2,Letugbene,2017-08-28,8,NGA
5653,2017,28 August 2017,Protests,Protesters (Nigeria),Nigeria,6.6096,3.3566,0,Alausa,2017-08-28,8,NGA
5654,2017,28 August 2017,Riots,Rioters (Nigeria),Nigeria,5.5546,5.7862,0,Effurun,2017-08-28,8,NGA
5655,2017,27 August 2017,Strategic developments,Military Forces of Nigeria (2015-),Nigeria,10.8864,13.63,0,Madagali,2017-08-27,8,NGA
5656,2017,27 August 2017,Violence against civilians,Unidentified Armed Group (Mali),Mali,15.797,3.7095,2,Tamalat,2017-08-27,8,MLI
5657,2017,26 August 2017,Riots,Rioters (Nigeria),Nigeria,5.4833,7.0304,3,Owerri,2017-08-26,8,NGA
5658,2017,26 August 2017,Violence against civilians,Ediba Communal Militia (Nigeria),Nigeria,5.8344,8.008,9,Usumutong,2017-08-26,8,NGA
5659,2017,26 August 2017,Violence against civilians,Fulani Ethnic Militia (Nigeria),Nigeria,6.3079,7.5519,0,Agbani,2017-08-26,8,NGA
5660,2017,25 August 2017,Battles,Military Forces of France,Mali,18.9003,0.9953,4,Tabankort,2017-08-25,8,MLI
5661,2017,25 August 2017,Riots,Rioters (Cameroon),Nigeria,12.1167,14.65,0,Ngigo,2017-08-25,8,NGA
5662,2017,25 August 2017,Riots,Rioters (Nigeria),Nigeria,4.9667,8.3333,0,Calabar,2017-08-25,8,NGA
5663,2017,25 August 2017,Battles,Unidentified Armed Group (Mali),Mali,16.7705,-3.0056,1,Timbuktu,2017-08-25,8,MLI
5664,2017,25 August 2017,Violence against civilians,Unidentified Armed Group (Nigeria),Nigeria,5.485,6.3278,1,Okpe,2017-08-25,8,NGA
5665,2017,24 August 2017,Protests,Protesters (Nigeria),Nigeria,9.0833,7.5333,0,Abuja,2017-08-24,8,NGA
5666,2017,24 August 2017,Protests,Protesters (Nigeria),Nigeria,9.2833,7.3833,0,Bwari,2017-08-24,8,NGA
5667,2017,24 August 2017,Battles,Unidentified Armed Group (Mali),Mali,15.9182,2.4022,0,Menaka,2017-08-24,8,MLI
5668,2017,24 August 2017,Protests,Protesters (Nigeria),Nigeria,6.5833,3.9833,0,Epe,2017-08-24,8,NGA
5669,2017,24 August 2017,Strategic developments,Boko Haram - Wilayat Gharb Ifriqiyyah,Nigeria,10.8363,13.3946,0,Kubu,2017-08-24,8,NGA
5670,2017,24 August 2017,Battles,Unidentified Armed Group (Mali),Mali,14.1013,-3.7846,1,Ouo,2017-08-24,8,MLI
5671,2017,24 August 2017,Strategic developments,Boko Haram - Wilayat Gharb Ifriqiyyah,Nigeria,10.8864,13.63,0,Madagali,2017-08-24,8,NGA
5672,2017,24 August 2017,Violence against civilians,Unidentified Armed Group (Mali),Mali,14.0775,-3.5159,1,Bankass,2017-08-24,8,MLI
5673,2017,23 August 2017,Protests,Protesters (Nigeria),Nigeria,4.7774,7.0134,0,Port Harcourt,2017-08-23,8,NGA
5674,2017,23 August 2017,Explosions/Remote violence,Military Forces of Nigeria (2015-),Nigeria,11.8464,13.1603,6,Maiduguri,2017-08-23,8,NGA
5675,2017,23 August 2017,Protests,Protesters (Nigeria),Nigeria,7.3939,5.2633,0,Iju,2017-08-23,8,NGA
5676,2017,23 August 2017,Riots,Rioters (Nigeria),Nigeria,9.0833,7.5333,0,Abuja,2017-08-23,8,NGA
5677,2017,23 August 2017,Protests,Protesters (Nigeria),Nigeria,7.15,3.35,0,Abeokuta,2017-08-23,8,NGA
5678,2017,23 August 2017,Explosions/Remote violence,Police Forces of Nigeria (2015-),Nigeria,11.8464,13.1603,1,Maiduguri,2017-08-23,8,NGA
5679,2017,23 August 2017,Protests,Protesters (Nigeria),Nigeria,7.2526,5.1931,0,Akure,2017-08-23,8,NGA
5680,2017,23 August 2017,Violence against civilians,Boko Haram - Wilayat Gharb Ifriqiyyah,Nigeria,12.493,13.2091,15,Gajiram,2017-08-23,8,NGA
5681,2017,23 August 2017,Violence against civilians,Boko Haram - Wilayat Gharb Ifriqiyyah,Nigeria,12.944,13.184000000000001,12,Gudumbali,2017-08-23,8,NGA
5682,2017,23 August 2017,Violence against civilians,Fulani Ethnic Militia (Nigeria),Nigeria,6.7457,4.8775,0,Ore,2017-08-23,8,NGA
5683,2017,22 August 2017,Riots,Rioters (Nigeria),Nigeria,10.5222,7.4383,0,Kaduna,2017-08-22,8,NGA
5684,2017,22 August 2017,Protests,Protesters (Nigeria),Nigeria,7.2526,5.1931,0,Akure,2017-08-22,8,NGA
5685,2017,22 August 2017,Protests,Protesters (Nigeria),Nigeria,9.0833,7.5333,0,Abuja,2017-08-22,8,NGA
5686,2017,22 August 2017,Battles,Unidentified Armed Group (Mali),Mali,16.1289,-3.7478,0,Tonka,2017-08-22,8,MLI
5687,2017,22 August 2017,Riots,Rioters (Nigeria),Nigeria,5.5167,5.75,0,Warri,2017-08-22,8,NGA
5688,2017,22 August 2017,Riots,Rioters (Nigeria),Nigeria,6.2962,5.6581,0,Oka,2017-08-22,8,NGA
5689,2017,22 August 2017,Riots,Rioters (Nigeria),Nigeria,6.2248,5.635,0,Ohoghobi,2017-08-22,8,NGA
5690,2017,22 August 2017,Riots,Rioters (Nigeria),Nigeria,6.5292,3.3217,0,Isolo,2017-08-22,8,NGA
5691,2017,22 August 2017,Violence against civilians,Unidentified Armed Group (Nigeria),Nigeria,6.2248,5.635,1,Ohoghobi,2017-08-22,8,NGA
5692,2017,22 August 2017,Violence against civilians,Boko Haram - Wilayat Gharb Ifriqiyyah,Nigeria,12.6786,13.6079,6,Monguno,2017-08-22,8,NGA
5693,2017,22 August 2017,Violence against civilians,Unidentified Communal Militia (Nigeria),Nigeria,6.0158,6.7446,1,Atani,2017-08-22,8,NGA
5694,2017,22 August 2017,Violence against civilians,Unidentified Armed Group (Mali),Mali,16.7705,-3.0056,0,Timbuktu,2017-08-22,8,MLI
5695,2017,22 August 2017,Explosions/Remote violence,Unidentified Armed Group (Mali),Mali,15.9858,0.1395,0,Haoussa Foulan,2017-08-22,8,MLI
5696,2017,22 August 2017,Violence against civilians,Unidentified Armed Group (Mali),Mali,16.7705,-3.0056,0,Timbuktu,2017-08-22,8,MLI
5697,2017,21 August 2017,Protests,Protesters (Nigeria),Nigeria,10.5222,7.4383,0,Kaduna,2017-08-21,8,NGA
5698,2017,21 August 2017,Protests,Protesters (Senegal),Senegal,14.7628,-17.3839,0,Djidah Thiaroye Kao,2017-08-21,8,SEN
5699,2017,20 August 2017,Explosions/Remote violence,Boko Haram - Wilayat Gharb Ifriqiyyah,Nigeria,10.4414,12.1193,2,Azare,2017-08-20,8,NGA
5700,2017,20 August 2017,Riots,Rioters (Nigeria),Nigeria,4.3794,6.6547,0,Belema,2017-08-20,8,NGA
5701,2017,20 August 2017,Violence against civilians,JNIM: Group for Support of Islam and Muslims,Mali,14.9587,-1.8987,1,Seno Guedel,2017-08-20,8,MLI
5702,2017,20 August 2017,Riots,Rioters (Nigeria),Nigeria,4.3417,6.644,0,Kula,2017-08-20,8,NGA
5703,2017,20 August 2017,Riots,Rioters (Nigeria),Nigeria,6.3351,5.6275,0,Benin City,2017-08-20,8,NGA
5704,2017,20 August 2017,Violence against civilians,Unidentified Armed Group (Nigeria),Nigeria,7.7411,8.5121,1,Makurdi,2017-08-20,8,NGA
5705,2017,20 August 2017,Violence against civilians,Unidentified Armed Group (Nigeria),Nigeria,6.3351,5.6275,1,Benin City,2017-08-20,8,NGA
5706,2017,20 August 2017,Explosions/Remote violence,Unidentified Armed Group (Mali),Mali,19.4695,0.856,0,Aguelhok,2017-08-20,8,MLI
5707,2017,20 August 2017,Explosions/Remote violence,Boko Haram - Wilayat Gharb Ifriqiyyah,Nigeria,10.6129,12.1946,2,Biu,2017-08-20,8,NGA
5708,2017,19 August 2017,Protests,Protesters (Mali),Mali,12.65,-8.0,0,Bamako,2017-08-19,8,MLI
5709,2017,19 August 2017,Violence against civilians,Boko Haram - Wilayat Gharb Ifriqiyyah,Nigeria,10.6129,12.1946,0,Biu,2017-08-19,8,NGA
5710,2017,19 August 2017,Battles,Igbide Communal Militia (Nigeria),Nigeria,5.4616,6.2079,6,Ole,2017-08-19,8,NGA
5711,2017,19 August 2017,Protests,Protesters (Nigeria),Nigeria,10.5222,7.4383,0,Kaduna,2017-08-19,8,NGA
5712,2017,19 August 2017,Riots,Rioters (Nigeria),Nigeria,4.3794,6.6547,0,Belema,2017-08-19,8,NGA
5713,2017,19 August 2017,Battles,Unidentified Armed Group (Mali),Mali,13.3821,-3.8308,0,Ouenkoro,2017-08-19,8,MLI
5714,2017,19 August 2017,Riots,Rioters (Nigeria),Nigeria,4.3417,6.644,0,Kula,2017-08-19,8,NGA
5715,2017,19 August 2017,Violence against civilians,Usumotong Communal Militia (Nigeria),Nigeria,5.8756,8.022,1,Ediba,2017-08-19,8,NGA
5716,2017,18 August 2017,Riots,Rioters (Nigeria),Nigeria,4.3794,6.6547,0,Belema,2017-08-18,8,NGA
5717,2017,18 August 2017,Riots,Rioters (Nigeria),Nigeria,4.3417,6.644,0,Kula,2017-08-18,8,NGA
5718,2017,18 August 2017,Violence against civilians,Unidentified Armed Group (Nigeria),Nigeria,4.9247,6.2642,2,Yenagoa,2017-08-18,8,NGA
5719,2017,18 August 2017,Battles,Madagali Communal Militia (Nigeria),Nigeria,10.8864,13.63,2,Madagali,2017-08-18,8,NGA
5720,2017,17 August 2017,Protests,Protesters (Nigeria),Nigeria,6.3351,5.6275,0,Benin City,2017-08-17,8,NGA
5721,2017,17 August 2017,Riots,Rioters (Nigeria),Nigeria,4.3794,6.6547,0,Belema,2017-08-17,8,NGA
5722,2017,17 August 2017,Battles,Unidentified Armed Group (Mali),Mali,16.4032,0.9921,8,Tamkoutat,2017-08-17,8,MLI
5723,2017,17 August 2017,Riots,Rioters (Nigeria),Nigeria,4.3417,6.644,0,Kula,2017-08-17,8,NGA
5724,2017,17 August 2017,Protests,Protesters (Nigeria),Nigeria,4.9667,8.3333,0,Calabar,2017-08-17,8,NGA
5725,2017,17 August 2017,Violence against civilians,Unidentified Armed Group (Mali),Mali,15.774000000000001,-3.6209,1,Arkodia,2017-08-17,8,MLI
5726,2017,16 August 2017,Battles,Military Forces of Nigeria (2015-),Nigeria,12.3611,13.8246,10,Marte,2017-08-16,8,NGA
5727,2017,16 August 2017,Battles,Police Forces of Nigeria (2015-),Nigeria,9.0833,7.5333,0,Abuja,2017-08-16,8,NGA
5728,2017,16 August 2017,Battles,Military Forces of Nigeria (2015-),Nigeria,12.1,13.7,10,Mafa,2017-08-16,8,NGA
5729,2017,16 August 2017,Riots,Rioters (Nigeria),Nigeria,6.0238,7.0862,0,Ekwulobia,2017-08-16,8,NGA
5730,2017,16 August 2017,Protests,Protesters (Nigeria),Nigeria,9.0833,7.5333,0,Abuja,2017-08-16,8,NGA
5731,2017,16 August 2017,Riots,Rioters (Nigeria),Nigeria,4.3794,6.6547,0,Belema,2017-08-16,8,NGA
5732,2017,16 August 2017,Riots,Rioters (Nigeria),Nigeria,6.555,3.3436,1,Orile Oshodi,2017-08-16,8,NGA
5733,2017,16 August 2017,Protests,Protesters (Nigeria),Nigeria,10.5222,7.4383,0,Kaduna,2017-08-16,8,NGA
5734,2017,16 August 2017,Riots,Rioters (Nigeria),Nigeria,4.3417,6.644,0,Kula,2017-08-16,8,NGA
5735,2017,16 August 2017,Violence against civilians,Boko Haram - Wilayat Gharb Ifriqiyyah,Nigeria,11.8464,13.1603,42,Maiduguri,2017-08-16,8,NGA
5736,2017,16 August 2017,Violence against civilians,Unidentified Armed Group (Mali),Mali,18.44,1.41,1,Kidal,2017-08-16,8,MLI
5737,2017,15 August 2017,Protests,Protesters (Mauritania),Mauritania,20.9002,-17.0336,0,Nouadhibou,2017-08-15,8,MRT
5738,2017,15 August 2017,Protests,Protesters (Nigeria),Nigeria,6.3351,5.6275,0,Benin City,2017-08-15,8,NGA
5739,2017,15 August 2017,Riots,Rioters (Nigeria),Nigeria,5.5419,6.2275,0,Ozoro,2017-08-15,8,NGA
5740,2017,15 August 2017,Protests,Protesters (Nigeria),Nigeria,9.0833,7.5333,0,Abuja,2017-08-15,8,NGA
5741,2017,15 August 2017,Riots,Rioters (Nigeria),Nigeria,4.3794,6.6547,0,Belema,2017-08-15,8,NGA
5742,2017,15 August 2017,Riots,Rioters (Nigeria),Nigeria,4.3417,6.644,0,Kula,2017-08-15,8,NGA
5743,2017,15 August 2017,Strategic developments,Military Forces of Nigeria (2015-),Nigeria,11.8464,13.1603,0,Maiduguri,2017-08-15,8,NGA
5744,2017,15 August 2017,Explosions/Remote violence,Boko Haram - Wilayat Gharb Ifriqiyyah,Nigeria,11.6558,13.4213,19,Konduga,2017-08-15,8,NGA
5745,2017,14 August 2017,Riots,Rioters (Nigeria),Nigeria,8.3913,10.5142,4,Tela,2017-08-14,8,NGA
5746,2017,14 August 2017,Strategic developments,Boko Haram - Wilayat Gharb Ifriqiyyah,Nigeria,10.8167,13.6,0,Nyibango,2017-08-14,8,NGA
5747,2017,14 August 2017,Protests,Protesters (Nigeria),Nigeria,7.6833,4.8167,0,Ijebu Ijesha,2017-08-14,8,NGA
5748,2017,14 August 2017,Battles,Unidentified Armed Group (Mali),Mali,16.7705,-3.0056,13,Timbuktu,2017-08-14,8,MLI
5749,2017,14 August 2017,Battles,Police Forces of Nigeria (2015-),Nigeria,6.1454,6.7885,1,Onitsha,2017-08-14,8,NGA
5750,2017,14 August 2017,Protests,Protesters (Nigeria),Nigeria,10.5222,7.4383,0,Kaduna,2017-08-14,8,NGA
5751,2017,14 August 2017,Protests,Protesters (Nigeria),Nigeria,9.0833,7.5333,0,Abuja,2017-08-14,8,NGA
5752,2017,14 August 2017,Riots,Rioters (Nigeria),Nigeria,4.3794,6.6547,0,Belema,2017-08-14,8,NGA
5753,2017,14 August 2017,Protests,Protesters (Nigeria),Nigeria,5.0333,7.9266,0,Uyo,2017-08-14,8,NGA
5754,2017,14 August 2017,Riots,Rioters (Nigeria),Nigeria,4.3417,6.644,0,Kula,2017-08-14,8,NGA
5755,2017,14 August 2017,Riots,Military Forces of Nigeria (2015-),Nigeria,8.9167,8.3833,1,Akwanga,2017-08-14,8,NGA
5756,2017,14 August 2017,Battles,Unidentified Armed Group (Mali),Mali,15.6022,-5.1267,6,Diabata,2017-08-14,8,MLI
5757,2017,14 August 2017,Battles,Unidentified Armed Group (Mali),Mali,14.9951,-2.9517,4,Douentza,2017-08-14,8,MLI
